user_id,01,02,03,04,05,06,07,08,09,10,11,total,rank
23835,59.002,62.005,54.778,60.759,56.820,54.409,65.870,55.778,68.584,54.672,54.512,647.189,25524
4583,58.480,61.760,53.801,64.302,56.545,58.566,62.244,57.424,64.468,50.828,58.767,647.185,25546
430762,57.698,73.114,54.617,57.757,48.810,56.978,62.817,56.604,66.645,56.840,55.273,647.153,25661
9109,57.477,63.630,55.787,60.639,54.942,59.937,60.937,58.551,57.943,54.729,62.416,646.988,26323
11698,59.077,56.368,54.818,62.579,54.198,58.088,61.410,56.929,70.983,52.932,59.527,646.909,26660
462607,58.405,61.797,55.764,61.270,53.328,63.019,66.004,55.294,68.602,48.999,54.309,646.791,27204
1058,58.417,63.246,54.936,61.592,54.805,60.024,62.616,58.160,62.707,52.554,57.583,646.640,27952
102,58.334,62.115,56.358,59.541,54.374,60.163,64.683,57.527,60.550,53.373,59.570,646.588,28181
104622,58.759,62.318,57.306,58.341,52.244,60.159,62.908,58.403,67.370,54.906,53.821,646.535,28421
49782,58.283,61.946,54.788,59.121,53.932,58.137,62.478,55.875,66.675,55.741,59.459,646.435,28865
505,55.741,64.177,51.934,59.313,55.708,60.399,66.821,57.058,64.001,52.605,58.671,646.428,28895
1364,60.494,57.440,54.799,59.627,53.618,59.342,63.818,56.985,66.068,55.488,58.683,646.362,29199
4412,56.602,63.437,55.137,60.987,53.985,60.130,63.639,58.425,61.368,52.601,60.039,646.350,29251
24691,57.477,63.630,54.193,61.508,54.681,59.041,62.385,56.346,65.302,54.983,56.791,646.337,29321
191232,55.185,63.907,49.857,62.468,53.008,60.743,65.600,57.917,65.535,54.357,57.759,646.336,29330
18538,56.828,64.309,51.685,62.293,58.048,61.506,64.819,56.267,64.683,50.491,55.167,646.096,30463
11316,58.995,60.778,56.168,57.592,52.598,58.101,62.583,57.605,65.149,57.005,59.492,646.066,30602
157135,58.131,61.363,56.841,58.681,54.042,60.024,62.616,58.175,61.748,55.352,59.085,646.058,30635
153415,58.185,62.367,52.724,61.124,55.593,58.604,62.536,59.485,61.833,53.091,60.471,646.013,30820
8558090,57.978,60.951,58.118,58.469,55.587,61.493,64.952,55.871,60.945,55.526,56.084,645.974,31037
